Note_ID,Tags,Actor,Common Words,Components,English,Frequency,HSK_2,Hanzi,ID,Image,Initial,MBP_Level,MBP_Phase,Notes,Pinyin,Scene,Set,Simplified,Sound,Tone,Tone-Location,Traditional,Translation of Words,Words_English_Sound,Words_Sound
1778227239843,migaku_import,Qui Gon Jinn (Liam Neeson),"刀螂, 虼螂","[虫|nid1775412213981], [郎|nid1768474725045]",variant of 螂[lang2],"<div class=""freq freq-basic"">basic</div>",,螂,1778227265,"<img src=""MBP_note_1778227239843.jpg"">",l,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 螂:</b> [蟑螂|nid1769292877339]</div>
<!-- ANKI_LINKER_END -->",láng,"In a derelict temple hall, Qui Gon Jinn ignites his emerald lightsaber as a colossal '虫' (insect), resembling a mutated praying mantis, descends from the shadows, its segmented legs clicking ominously. As he parries its razor-sharp forelimbs, the bug's head splits open, revealing the handsome, yet sinister, face of a '郎' (gentleman) who snarls ""LANG!"" before striking with surprising speed.",-ang,螂,[sound:hypertts-2b170fffde312017cdd6ee395460261e4a13d714dd9d6f5f2f3a30d8.mp3],2,Hall or Kitchen [2],蜋,"(dialect) mantis, see 蜣螂[qiang1 lang2]",[sound:hypertts-deb66074add8d00827aa4fcf448b2deaad0bccff8e49da34bcccf174.mp3],[sound:zh_words_1898a08913dcd85d07a9e0ebb7c5d1bdcfed3145.mp3]
1778227240355,migaku_import,Samuel L Jackson,"亚撒, 以撒","[手|nid1775412213831], [散|nid1775412213545]",to let go,"<div class=""freq freq-basic"">basic</div>",,撒,1778227324,"<img src=""MBP_note_1778227240355.jpg"">",s,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 撒:</b> [撒谎|nid1744368994287]</div>
<!-- ANKI_LINKER_END -->",sā,"Samuel L. Jackson, intense and unyielding, stands directly in front of a roaring inferno. With a single, decisive hand (扌), he displays his unique talent (才) for scattering (散) the last fiery embers of his past into the flames, a definitive, explosive act of letting go.",-a,撒,[sound:hypertts-95afb4f02a2ed7bdc85c855c81268c3ce6d6c6b48167ca63666cd2f6.mp3],1,In Front [1],撒,"Asa (?-870 BC), third king of Judah and fifth king of the House of David (Judaism), Isaac (son of Abraham)",[sound:en_words_cca468d64a1cc87454889bd64ad807fa2075e2fa.mp3],[sound:zh_words_c036b3312df8503656e0b9dd3b0997e21725dcc4.mp3]
1778227240358,migaku_import,Kevin Hart,"勤恳, 恳切","[艮|nid1775412213975], [心|nid1775412213818]",earnest,"<div class=""freq freq-basic"">basic</div>",,恳,1778227325,"<img src=""MBP_note_1778227240358.jpg"">",k,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 恳:</b> [跪, 恳求|nid1755428914783]</div>
<!-- ANKI_LINKER_END -->",kěn,"In the cramped Room [3], a sweat-drenched Kevin Hart strains with all his might, his muscles bulging as he earnestly tries to budge an enormous, unyielding boulder (艮) that completely blocks the exit. He clutches his own visibly pounding heart (心) to his chest, its frantic rhythm fueling his desperate, heartfelt attempt to move the immovable.",-en,恳,[sound:hypertts-d664fb927c064759e498b1935876c33dd32fb02306cc976102caba6e.mp3],3,Room [3],懇,"diligent and attentive, earnest",[sound:en_words_5a9a03753fdc92f30421613559f82a1bc678503f.mp3],[sound:zh_words_7dfba63204bd066acb4dc1dd2e7b3fec36267ce1.mp3]
1778227240363,migaku_import,Luke Skywalker (Matt Hamill),"寂寞, 落寞","[宀|nid1775412213768], [莫|nid1775412213979]",lonesome,"<div class=""freq freq-basic"">basic</div>",,寞,1778227326,"<img src=""MBP_note_1778227240363.jpg"">",m,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 寞:</b> [寂寞|nid1752228159525]</div>
<!-- ANKI_LINKER_END -->",mò,"The oppressive roof of his homestead pressing down, a young Luke Skywalker paces his overgrown backyard, the tall, wild grass brushing his boots. He clutches his lightsaber hilt, the fiery sunset painting the empty landscape as a profound lonesomeness engulfs him, with absolutely no one else in sight.",-o,寞,[sound:hypertts-54b4845c569e7189c9706acb2397638437c4c5a5aa9b5453cd017c00.mp3],4,Backyard [4],寞,"lonely, lonely; desolate",[sound:en_words_f8d7487ac34146b1bb23109d901eea1e242571ff.mp3],[sound:zh_words_60a8921da9e190a7e1d67c7c21e7c05b83a01db7.mp3]
1778227240367,migaku_import,Shrek,"公署, 官署","[网|nid1768474724662], [者|nid1775412213960]",office,"<div class=""freq freq-basic"">basic</div>",,署,1778227327,"<img src=""MBP_note_1778227240367.jpg"">",shu,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Derived characters:</b> [薯|nid1768474726312]<br/><b>Words containing 署:</b> [签署|nid1764954106093]</div>
<!-- ANKI_LINKER_END -->",shǔ,"A furious, green-skinned Shrek bursts into Room [3], desperate to escape the relentless, glittering fishing net (网/罒) that has him snared, its coarse fibers scraping his ogre hide. He rips free just as a colossal, stone-faced 'person' (者), the Head of the Office, stands from his grand desk and coolly hands Shrek a giant stack of paperwork for his new 'office' job.",-u,署,[sound:hypertts-aecff14a56a3aa99c30a7ddf545bc034864eb1e8aac344e4e286ec25.mp3],3,Room [3],署,"government office, official institution",[sound:en_words_92651e78a56913af85cef66af477ea3ebaeeff5e.mp3],[sound:zh_words_66ad65dd3ff2620ed40670355de85769e456a955.mp3]
1778227239858,migaku_import,Minnie Mouse,"孔庙, 宗庙","[广|nid1775412213800], [朝|nid1778231660899], 廟",temple,"<div class=""freq freq-basic"">basic</div>",,庙,1778227266,"<img src=""MBP_note_1778227239858.jpg"">",mi,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 庙:</b> [寺庙|nid1765121890180]</div>
<!-- ANKI_LINKER_END -->",miào,"In her sprawling backyard, Minnie Mouse meticulously positions a wide, sweeping roof (广) over a miniature temple, envisioning the silent, solemn morning court (朝) within. As she reverently steps back, a shimmering stream of spiritual energy flows *from* (由) the temple's entrance, engulfing her in a breathtaking, sacred glow.",-iao,庙,[sound:hypertts-15e5306aec241ffd55d409b85f65ac61e20ffb31dfc4707b3d76040c.mp3],4,Backyard [4],廟,"Confucian temple, temple",[sound:hypertts-03a586eeb11a78135a3ee0bda197747c6040afb7aed1d167c18f5712.mp3],[sound:zh_words_72084a8c157d3beacadd2abefb7cb48add42c72a.mp3]
1778227240371,migaku_import,Bender (Futurama),"天赋, 田赋","[贝|nid1775412213996], [武|nid1768474725550]",poetic essay,"<div class=""freq freq-basic"">basic</div>",,赋,1778227328,"<img src=""MBP_note_1778227240371.jpg"">",fu,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 赋:</b> [天赋|nid1773583629035]</div>
<!-- ANKI_LINKER_END -->",fù,"In a chaotic backyard, Bender, fueled by illicit hooch, furiously composes a poetic essay, his metallic fingers clattering against a rusty tin can. He dramatically attempts to fuse the elegant curve of a magnificent 贝 he just unearthed with the brutal efficiency of his favorite 武-style fighting moves, surprising himself with sudden, tearful recitations of his chaotic verses into the twilight.",-u,赋,[sound:hypertts-5fb7ff8c1c6e778f049b772a6482d99e9d7a3b59d6c5a2a842c4eef6.mp3],4,Backyard [4],賦,"gift, land tax",[sound:en_words_4b30f84cfd65bfbab420cc69487b4ae984e1349b.mp3],[sound:zh_words_899131afbbeccf5c32fa5f01fb42bdc75dac2ee7.mp3]
1778227240375,migaku_import,Pikachu,"劈叉, 劈啪","[辟|nid1775412214005], [刀|nid1775412213671]",to hack,"<div class=""freq freq-basic"">basic</div>",,劈,1778227329,"<img src=""MBP_note_1778227240375.jpg"">",pi,,Unknown,"<!-- ANKI_LINKER_START -->
<div style=""margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;""><b>Words containing 劈:</b> [雷劈|nid1770644323270]</div>
<!-- ANKI_LINKER_END -->",pī,"Pikachu, standing defiantly in front of an ancient, thorny thicket, clutches a gleaming knife (刀) attached to a powerful pike (辟), its tiny muscles tensing. With a surge of electric power, it lets out a battle cry and hacks forward, cleaving the dense branches apart with such incredible force that the air crackles and a sharp ozone scent fills the space.",-i,劈,[sound:hypertts-9d002f1f548961c0214a536fd238282f07da712ab641ecb86bf0c364.mp3],1,In Front [1],劈,"the splits (move in dancing), (onom.) for crack, slap, clap, clatter etc",[sound:en_words_c92dcc3b21df99a0268fdbc1f0548f6211729ebf.mp3],[sound:zh_words_6413b084f1458fbeba19bd1e25307689999586e2.mp3]
1778227239864,migaku_import,007 (Connery),"姥鲨, 鲨鱼","[沙|nid1768474725048], [鱼|nid1775412214037]",shark,"<div class=""freq freq-basic"">basic</div>",,鲨,1778227267,"<img src=""MBP_note_1778227239864.jpg"">",sh,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 鲨:</b> [素食,鲨鱼|nid1753480123980]</div>
<!-- ANKI_LINKER_END -->",shā,"007 (Connery) stands impeccably in front of a pristine beach as a massive fish – a terrifying great white shark – suddenly breaches from the azure depths. It lands with a cataclysmic splash directly before him on the sand, its gaping maw spraying saltwater and grit as Connery calmly aims his Walther PPK.",-a,鲨,[sound:hypertts-9e7a9404c2f8af7d32c4a769ee1af12d3a7b598a5a85c25ae9cf23c1.mp3],1,In Front [1],鯊,"basking shark (Cetorhinus maximus), shark",[sound:hypertts-b18dae2a02d8f4a7cb86bb50f9782f829057d8178cc60d1512f47f6a.mp3],[sound:zh_words_ee949a719970fd26cce9edf8b9b72607f2f6ad76.mp3]
1778227240377,migaku_import,Yelena (Black Widow),"姻缘, 姻亲","[女|nid1775412213764], [因|nid1775412213743]",marriage connections,"<div class=""freq freq-basic"">basic</div>",,姻,1778227330,"<img src=""MBP_note_1778227240377.jpg"">",y,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 姻:</b> [婚姻|nid1766093149759]</div>
<!-- ANKI_LINKER_END -->",yīn,"Yelena, furious, bursts through the doors of a lavish reception hall, landing dramatically in front of the ornate wedding cake where the terrified bride (女) stands aghast. Her mission is to expose the real reason (因) for this forced union, shattering the elaborate pretense of marriage connections with a single, devastating punch.",-in,姻,[sound:hypertts-23332c1f02959e7461458b42763064a8f257f8c23f15568eb5a4974b.mp3],1,In Front [1],婣,"a marriage predestined by fate, relation by marriage; in-laws",[sound:en_words_06f1b475d970d375ef02aa48ca8905a990dc8ec3.mp3],[sound:zh_words_85bd859cdd15baa2b2b5cd022028ab404fe9d369.mp3]
1778227240380,migaku_import,Jackie Chan,"噩梦, 噩耗","[王|nid1775412213908], [口|nid1775412213718], [口|nid1775412213718], [口|nid1775412213718], [口|nid1775412213718]",startling,"<div class=""freq freq-basic"">basic</div>",,噩,1778227331,"<img src=""MBP_note_1778227240380.jpg"">",e,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 噩:</b> [噩梦|nid1750545709300], [浑浑噩噩|nid1753871348805]</div>
<!-- ANKI_LINKER_END -->",è,"In his tranquil backyard, King Reginald (王) was enjoying a quiet evening until four huge, ravenous mouths (口口口口) burst from the ground, surrounding him with a cacophony of monstrous roars. Before he could react, a bizarre, metallic cage (一口口一口口一) descended, its central pole (丨) thwacking him on the head, a truly STARTLING attack that left him dazed.",e,噩,[sound:hypertts-46ce55de16ce574a3980c51fe3a6c48cd0e8136b85de1295b1ae5e33.mp3],4,Backyard [4],噩,"nightmare, news of sb's death; sad news",[sound:en_words_407de820301ec36f9e6f781b3cfe47fbc03d5821.mp3],[sound:zh_words_ff2d14591c3d9cc68f7a9c8f40a670bf19e7b39b.mp3]
1778227240383,migaku_import,Luke Skywalker (Matt Hamill),"懵圈, 懵懂","[心|nid1775412213818], 瞢",stupid,"<div class=""freq freq-basic"">basic</div>",,懵,1778227332,"<img src=""MBP_note_1778227240383.jpg"">",m,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 懵:</b> [懵|nid1770370897117]</div>
<!-- ANKI_LINKER_END -->",měng,"In Room [3], Luke Skywalker is attempting to rewire a critical power conduit, but as he focuses, a sickly green, swirling mist (瞢) erupts from within his very heart (心), instantly fogging his vision and mind. The vapor causes him to cross wires with a loud *SPARK*, electrocuting himself with a yelp, leaving him dazed and utterly *stupid* as the room goes dark.",-eng,懵,[sound:hypertts-9397efe76eeaf2dcd92e1cef0549622682fb55a898763bfead442dd1.mp3],3,Room [3],懵,"variant of 蒙圈[meng1 quan1], confused",[sound:en_words_1c39cc572b13584d4fa38d2713efc1718c67e8fa.mp3],[sound:zh_words_633ebddfab7e23426b510b9b952b4f24e6dfb14c.mp3]
1781004427199,n1_added,Indiana Jones (Harrison Ford),"大亨, 亨通","[亠|nid1775412213618], [口|nid1775412213718], [子|nid1775412213766]","smooth, successful; prosperous",,,亨,1781004426,"<img src=""mbp_亨_smooth.png"">",H,Unknown,Unknown,,hēng,"In Front, Indiana Jones (Harrison Ford), wearing a pickle top, finds a giant Kirby mouth, making his adventure smooth and successful, ensuring a prosperous future for the home alone kid, as he ""eng""-ages the challenge.",-eng,亨,[sound:hypertts-5b1532239021ba1fd8fbdedd4d3418ee3963d810ff12d76a4d088dc9.mp3],1,In Front [1],亨,tycoon; prosperous,[sound:hsk4_en_words_0.mp3],[sound:hsk4_ch_words_0.mp3]
1781004427202,n1_added,Wednesdey Adams (Gena Ortega),"倔强, 倔脾气","[亻|nid1775412213629], [屈|nid1778227241052]","stubborn, unyielding; perverse",,,倔,1781004427,"<img src=""mbp_倔_stubborn.png"">",J,Unknown,Unknown,"<!-- ANKI_LINKER_START -->
<div style=""margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;""><b>Words containing 倔:</b> [倔强|nid1780746380460]</div>
<!-- ANKI_LINKER_END -->",jué,"In the Hall or Kitchen, a stubborn Wednesday Adams (Gena Ortega) refuses to yield, forcing a strawman to 屈 (qū) down ""e""-ven as she remains unyielding.",-e,倔,[sound:hypertts-837872b04c3c6bc4e7af0ce2a7dbe7859942edfaadab5fe5be6fa419.mp3],2,Hall or Kitchen [2],倔,stubborn; stubborn temperament,[sound:hsk4_en_words_1.mp3],[sound:hsk4_ch_words_1.mp3]
1778227240387,migaku_import,Luke Skywalker (Matt Hamill),"喝茫, 微茫","[草|nid1778231661068], [水|nid1775412213887], [亡|nid1775412213619]","vast, with no clear boundary","<div class=""freq freq-basic"">basic</div>",,茫,1778227333,"<img src=""MBP_note_1778227240387.jpg"">",m,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 茫:</b> [迷茫|nid1759323424852]</div>
<!-- ANKI_LINKER_END -->",máng,"In a vast, echoing Hall, Luke Skywalker (Matt Hamill) struggles through an endless field of vibrant green grass as a sudden, murky flood of water erupts, instantly washing away all clear boundaries. He screams, heartbroken, as his lightsaber slips from his grasp, forever lost to the swirling, dark expanse of the overwhelming flood.",-ang,茫,[sound:hypertts-b72282580231ad6d75a045ee90590fa141fdfb892ca150b0c2a784b8.mp3],2,Hall or Kitchen [2],茫,"(slang) to get drunk (Tw), hazy",[sound:en_words_c20ae316a66fef63ed94ce2907a7770f6ff78093.mp3],[sound:zh_words_f1695da0bc088f787135ed6ae7c3594af9476504.mp3]
1778227240390,migaku_import,Usopp,"统驭, 驭手","[马|nid1775412214032], [又|nid1775412213708]",variant of 御[yu4],"<div class=""freq freq-basic"">basic</div>",,驭,1778227334,"<img src=""MBP_note_1778227240390.jpg"">",yu,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 驭:</b> [废物, 驭|nid1773348977497]</div>
<!-- ANKI_LINKER_END -->",yù,"In the chaotic fourth backyard, Usopp wrestles a wild, bucking 马, its powerful hooves tearing up the turf. He has to jump and latch on 又 again, straining every muscle to control the beast as he finally maneuvers to expertly drive its reins, a grunt of exertion escaping his lips.",-u,驭,[sound:hypertts-b97a8da54f64e829261cbaf6a18d4ea4e7c7e0fcdf87781a53365da9.mp3],4,Backyard [4],馭,"to control, person in charge of pack animals",[sound:en_words_aec54be14d30ebaad582f32aa443c207409db2a3.mp3],[sound:zh_words_63168da17fc199dbc968775a7ba039c3c526cedd.mp3]
1781004427206,n1_added,007 (Connery),"野兽, 怪兽","[爫|nid1775412213897], [田|nid1775412213915], [夬|nid1775412213756]","beast, animal; brute",,,兽,1781004428,"<img src=""mbp_兽_beast.png"">",SH,Unknown,Unknown,"<!-- ANKI_LINKER_START -->
<div style=""margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;""><b>Words containing 兽:</b> [兽|nid1779272163641]</div>
<!-- ANKI_LINKER_END -->",shòu,"In the Backyard, a giant white gloved hand descends from ""ou""-t of nowhere onto 007 (Connery)'s rice field window, revealing a beast that is fed toasts by a waiter.",-ou,兽,[sound:hypertts-bfc43a7bb140bcc61918d57018c68d86baeb2278379d42b3004a6f3a.mp3],4,Backyard [4],兽,wild beast; monster,[sound:hsk4_en_words_2.mp3],[sound:hsk4_ch_words_2.mp3]
1778227240393,migaku_import,Big bald black cop (Terry Crews),"国泰, 奢泰","[手|nid1775412213831], 乀, [水|nid1775412213887]",Mt Tai 泰山[Tai4 Shan1] in Shandong,"<div class=""freq freq-basic"">basic</div>",,泰,1778227335,"<img src=""MBP_note_1778227240393.jpg"">",t,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 泰:</b> [有眼不识泰山|nid1756198205409]</div>
<!-- ANKI_LINKER_END -->",tài,"In his backyard, a colossal Terry Crews strains with one mighty HAND (手), desperately trying to halt a surging WALL of WATER (水) that threatens to engulf his lawn. He BENDS (乀) his powerful body, muscles bulging, as the immense wave begins to spectacularly ROLL UP (龹) into a colossal, frothing vortex, deafeningly roaring and spraying freezing WATER (水) just like the majestic, overwhelming presence of Mt Tai.",-ai,泰,[sound:hypertts-8cfa557ab81ff598206d4afbf77303305fa99617a76c1efa503018fc.mp3],4,Backyard [4],泰,"Cathay Pacific (Hong Kong airline), extravagant",[sound:en_words_8a07eca6e9bd62ade844d1d430cc7041fb34e7ec.mp3],[sound:zh_words_d0f7d2e81f76682fe6e55818e9f36b2d5d7b5515.mp3]
1781004427210,n1_added,Lisa Simpsons,"凌晨, 欺凌","[冫|nid1775412213664], 夌","high, lofty; severe cold; bully, insult",,,凌,1781004429,"<img src=""mbp_凌_high.png"">",L,Unknown,Unknown,,líng,"In the Hall or Kitchen, Lisa Simpson, surrounded by icicles, endures the severe cold and ""eng""-aging bullies, showing her lofty spirit despite their insults.",-eng,凌,[sound:hypertts-c7dddf10965a541d0db39c10083b33d214cd867631e36bbe41c1a1cc.mp3],2,Hall or Kitchen [2],凌,early morning; bully,[sound:hsk4_en_words_3.mp3],[sound:hsk4_ch_words_3.mp3]
1778227239885,migaku_import,Shrek,"乞恕, 容恕","[女|nid1775412213764], [口|nid1775412213718], [心|nid1775412213818]",to forgive,"<div class=""freq freq-basic"">basic</div>",,恕,1778227268,"<img src=""MBP_note_1778227239885.jpg"">",shu,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 恕:</b> [恕, 直言|nid1776271137623]</div>
<!-- ANKI_LINKER_END -->",shù,"Shrek, his ogre muscles tensing in the lush, mud-splattered BACKYARD, watches as a WOMAN (女) with a trembling MOUTH (口) desperately confesses her betrayal. A fierce internal battle rages in Shrek's HEART (心), but as the last word hangs in the humid air, he lets out a booming sigh, the tension draining from him, signifying that he chooses to FORGIVE her.",-u,恕,[sound:hypertts-b6c0a9477cede6c29f904e0f79de9df856d22f02c16efdafb038f436.mp3],4,Backyard [4],恕,"to beg forgiveness, to forgive; to pardon",[sound:hypertts-33cabf0232dd4a2059a34c4abb49abd802d2b230d057b5ef2a049914.mp3],[sound:zh_words_21b8416ebb62fedd90cf3e0c7218831885c6975d.mp3]
1778227240398,migaku_import,Lisa Simpsons,"人链, 侧链","[金|nid1775412214015], [连|nid1768474724864]",chain,"<div class=""freq freq-basic"">basic</div>",,链,1778227336,"<img src=""MBP_note_1778227240398.jpg"">",li,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 链:</b> [手链|nid1756559013381], [项链|nid1771883798658]</div>
<!-- ANKI_LINKER_END -->",liàn,"Lisa Simpson stands dramatically in her backyard, a broken gold chain glinting in the sun as she feverishly works to connect each metal link. Her nimble fingers meticulously weave and link the continuous strand, driven by a powerful determination. The rhythmic clinking of the metal rings out, creating a vivid symphony of repair as she restores the mighty chain.",-ian,链,[sound:hypertts-fe21601ed728edbc86515d217d621d43c0283aca9bed5907775b2203.mp3],4,Backyard [4],鏈,"human chain, side chain (used in classifying amino acids)",[sound:en_words_b534708ceaaa792540d5da44ee4d3d206a259ea7.mp3],[sound:zh_words_ae9ebcf9ddbf229785e21521ca812805b93d4674.mp3]
1781004427214,n1_added,Chef (Gordon Ramsey),"分割, 收割","[害|nid1778231660671], [刀|nid1775412213671]","cut, sever, cleave; divide",,,割,1781004430,"<img src=""mbp_割_cut.png"">",G,Unknown,Unknown,,gē,"In Front, Chef Gordon Ramsey uses his cleaver to cut and sever the ingredients, threatening to ""e""-viscerate anyone who tries to harm his precise work.",-e,割,[sound:hypertts-b2a1abb6c78d0fa28ebeac2b18aa83fd39bf9c091b50dfe37e45c53e.mp3],1,In Front [1],割,divide; harvest,[sound:hsk4_en_words_4.mp3],[sound:hsk4_ch_words_4.mp3]
1781004427217,n1_added,C-3P0,"匆忙, 匆匆","[勹|nid1775412213679], [力|nid1775412213676]","hurried, hasty, rushed",,,匆,1781004431,"<img src=""mbp_匆_hurried.png"">",C,Unknown,Unknown,,cōng,"In Front, C-3P0 is so hurried and rushed that he ""ong""-oingly trips over a rope, strongly (力) attempting to stay upright.",-ong,匆,[sound:hypertts-2be9d5ddeb6ad6c2b29e4719deab87e8e6affcbe94d9359b3241067e.mp3],1,In Front [1],匆,hurried; hurriedly,[sound:hsk4_en_words_5.mp3],[sound:hsk4_ch_words_5.mp3]
1778227239890,migaku_import,Puar,"光谱, 印谱","[言|nid1775412213989], [普|nid1775412213548]",chart,"<div class=""freq freq-basic"">basic</div>",,谱,1778227269,"<img src=""MBP_note_1778227239890.jpg"">",pu,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 谱:</b> [脸谱|nid1780422442808], [靠谱|nid1764762153608]</div>
<!-- ANKI_LINKER_END -->",pǔ,"Puar, soaked in sweat, frantically conducts an unseen orchestra in Room [3], his tiny paw pointing wildly at a colossal, glowing musical chart that spans an entire wall, a chart so complex it’s supposedly universal but utterly bewilders him. He desperately speaks rapid-fire instructions, his voice cracking with emotion as the metallic tang of fear fills the air, trying to untangle the chaotic rhythm of the chart.",-u,谱,[sound:hypertts-2b61a9b7e779fbd77e709f7e0e122d3ecec6da9b0288a67eee25e187.mp3],3,Room [3],譜,"spectrum, collection of seal stamps",[sound:hypertts-212fcf5d666d7a3b7ee9f504f2472d3b1afae633bd054e392e63b424.mp3],[sound:zh_words_e39b84a14ed4b89f454d2954f48ae6ef7103e45a.mp3]
1778227240402,migaku_import,Branch Trolls (J. Timberlake),"丹寨, 五寨","[宀|nid1775412213768], [一|nid1775412213565], [共|nid1775412213653], [木|nid1775412213863]",stronghold,"<div class=""freq freq-basic"">basic</div>",,寨,1778227337,"<img src=""MBP_note_1778227240402.jpg"">",zh,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 寨:</b> [山寨|nid1773583632175]</div>
<!-- ANKI_LINKER_END -->",zhài,"In Backyard 4, the Branch Trolls, led by a determined J. Timberlake, are frantically constructing their desperate stronghold. They hoist a massive timber beam (木) to complete a makeshift roof (宀) over a hidden subterranean well (井), transforming their small hideout into a surprisingly big (大) and formidable fortress as the frantic whir of their tiny tools and their nervous, melodic hum fill the air.",-ai,寨,[sound:hypertts-c1ee33ab8444432fa58e417894ca2a5c66aadb28a8ef4a0aa692ca74.mp3],4,Backyard [4],砦,"see 丹寨縣|丹寨县[Dan1 zhai4 Xian4], see 五寨縣|五寨县[Wu3 zhai4 Xian4]",[sound:en_words_c1f00383cc029b75db7ace5c887da577b1dfd5d0.mp3],[sound:zh_words_e418a622465460ff6a77b53a3bb3a2418e3b1414.mp3]
1781004427221,n1_added,Branch Trolls (J. Timberlake),"卓越, 卓著","[卜|nid1775412213698], [早|nid1775412213850]","outstanding, remarkable; table, desk",,,卓,1781004432,"<img src=""mbp_卓_outstanding.png"">",ZH,Unknown,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Derived characters:</b> [掉|nid1768474725108], [罩|nid1778227241015]<br/><b>Words containing 卓:</b> [卓越|nid1780478753487]</div>
<!-- ANKI_LINKER_END -->",zhuó,"In the Hall or Kitchen, Branch Trolls (J. Timberlake) uses Voldemort's magic wand to conjur an outstanding sunflower on the table, ""o""-verjoyed by his remarkable feat.",-o,卓,[sound:hypertts-dea01dd77499c0d183da0612b48611318af41b8f8e9d17a00a142df3.mp3],2,Hall or Kitchen [2],卓,outstanding; distinguished,[sound:hsk4_en_words_6.mp3],[sound:hsk4_ch_words_6.mp3]
